transaction_id,user_id,amount,transaction_type,status
5294,394,12366,DEBIT,SUCCESS
5295,122,11781,CREDIT,SUCCESS
5296,415,2779,CREDIT,FAILED
5297,193,20032,CREDIT,SUCCESS
5298,359,51309,CREDIT,SUCCESS
5299,479,94315,CREDIT,SUCCESS
5300,135,42422,DEBIT,SUCCESS
5301,102,16254,DEBIT,SUCCESS
5302,476,36350,CREDIT,FAILED
5303,358,58947,CREDIT,FAILED
5304,240,27315,CREDIT,SUCCESS
5305,182,81598,DEBIT,SUCCESS
5306,171,47404,DEBIT,SUCCESS
5307,464,52662,CREDIT,SUCCESS
5308,345,20265,CREDIT,SUCCESS
5309,500,14303,CREDIT,SUCCESS
5310,122,5120,CREDIT,FAILED
5311,192,72078,CREDIT,SUCCESS
5312,179,72778,DEBIT,SUCCESS
5313,304,55652,CREDIT,SUCCESS
5314,214,79844,DEBIT,SUCCESS
5315,349,99862,DEBIT,FAILED
5316,369,1500,DEBIT,SUCCESS
5317,149,70439,DEBIT,SUCCESS
5318,363,45628,DEBIT,SUCCESS
5319,210,92227,CREDIT,SUCCESS
5320,231,43204,CREDIT,SUCCESS
5321,471,91876,DEBIT,SUCCESS
5322,464,32073,DEBIT,FAILED
5323,191,26708,DEBIT,SUCCESS
5324,486,42239,DEBIT,SUCCESS
5325,464,28162,CREDIT,SUCCESS
5326,130,2817,DEBIT,FAILED
5327,295,77748,CREDIT,SUCCESS
5328,101,63112,CREDIT,FAILED
5329,212,99752,DEBIT,SUCCESS
5330,258,62913,CREDIT,SUCCESS
5331,239,91510,DEBIT,SUCCESS
5332,158,43727,DEBIT,FAILED
5333,452,37012,DEBIT,SUCCESS
5334,218,3312,CREDIT,FAILED
5335,122,33818,CREDIT,SUCCESS
5336,291,22450,DEBIT,SUCCESS
5337,319,37340,DEBIT,SUCCESS
5338,261,74955,DEBIT,SUCCESS
5339,309,37977,DEBIT,SUCCESS
5340,457,7692,DEBIT,SUCCESS
5341,117,15881,DEBIT,SUCCESS
5342,240,13640,DEBIT,SUCCESS
5343,111,16997,DEBIT,SUCCESS
5344,435,20832,DEBIT,SUCCESS
5345,477,11024,DEBIT,FAILED
5346,381,40023,DEBIT,SUCCESS
5347,415,11533,DEBIT,FAILED
5348,364,34403,CREDIT,SUCCESS
5349,251,79773,CREDIT,SUCCESS
5350,308,54146,CREDIT,SUCCESS
5351,224,80962,DEBIT,FAILED
5352,243,60590,DEBIT,FAILED
5353,286,68298,DEBIT,SUCCESS
5354,163,24417,DEBIT,FAILED
5355,171,88031,DEBIT,SUCCESS
5356,445,12986,CREDIT,SUCCESS
5357,114,15797,DEBIT,SUCCESS
5358,262,43123,CREDIT,SUCCESS
5359,202,74792,CREDIT,SUCCESS
5360,128,1633,CREDIT,SUCCESS
5361,323,74034,CREDIT,FAILED
5362,236,42732,DEBIT,SUCCESS
5363,480,87486,CREDIT,FAILED
5364,194,96054,DEBIT,FAILED
5365,137,69523,DEBIT,FAILED
5366,195,79292,CREDIT,SUCCESS
5367,282,42418,CREDIT,FAILED
5368,463,82433,CREDIT,SUCCESS
5369,194,21850,DEBIT,SUCCESS
5370,195,66501,DEBIT,SUCCESS
5371,460,68487,CREDIT,SUCCESS
5372,181,88824,CREDIT,FAILED
5373,181,77941,DEBIT,SUCCESS
5374,346,4635,CREDIT,SUCCESS
5375,477,35313,DEBIT,SUCCESS
5376,136,20659,CREDIT,SUCCESS
5377,408,47006,DEBIT,SUCCESS
5378,490,62041,CREDIT,SUCCESS
5379,197,27504,CREDIT,FAILED
5380,134,95664,DEBIT,SUCCESS
5381,439,61805,CREDIT,SUCCESS
5382,189,83396,DEBIT,SUCCESS
5383,131,64175,CREDIT,SUCCESS
5384,489,75568,DEBIT,SUCCESS
5385,229,20502,DEBIT,SUCCESS
5386,431,7709,CREDIT,SUCCESS
5387,108,40220,DEBIT,SUCCESS
5388,139,18543,DEBIT,SUCCESS
5389,304,4309,DEBIT,SUCCESS
5390,283,84234,CREDIT,SUCCESS
5391,393,78421,CREDIT,FAILED
5392,136,84887,CREDIT,SUCCESS
5393,405,79898,CREDIT,SUCCESS
5394,215,19576,CREDIT,SUCCESS
5395,382,31190,DEBIT,SUCCESS
5396,171,92115,CREDIT,SUCCESS
5397,385,91690,DEBIT,FAILED
5398,424,36036,CREDIT,FAILED
5399,338,97101,CREDIT,SUCCESS
5400,368,27382,DEBIT,SUCCESS
5401,101,27433,CREDIT,FAILED
5402,241,64149,CREDIT,SUCCESS
5403,397,57620,DEBIT,FAILED
5404,162,92314,CREDIT,SUCCESS
5405,474,46363,DEBIT,SUCCESS
5406,459,42626,CREDIT,SUCCESS
5407,405,75551,CREDIT,SUCCESS
5408,284,48112,CREDIT,SUCCESS
5409,368,72395,DEBIT,FAILED
5410,121,51568,DEBIT,SUCCESS
5411,426,19246,DEBIT,SUCCESS
5412,154,85670,DEBIT,SUCCESS
5413,382,50011,CREDIT,SUCCESS
5414,350,88072,DEBIT,SUCCESS
5415,251,91786,DEBIT,FAILED
5416,422,65476,DEBIT,FAILED
5417,268,58043,DEBIT,SUCCESS
5418,435,69788,CREDIT,FAILED
5419,384,18709,CREDIT,SUCCESS
5420,266,30396,CREDIT,FAILED
5421,211,57402,DEBIT,SUCCESS
5422,357,73863,CREDIT,SUCCESS
5423,338,85338,CREDIT,FAILED
5424,208,79389,CREDIT,FAILED
5425,421,37968,DEBIT,SUCCESS
5426,246,25142,DEBIT,SUCCESS
5427,238,48028,CREDIT,SUCCESS
5428,453,43855,CREDIT,FAILED
5429,361,26988,DEBIT,SUCCESS
5430,360,30922,DEBIT,SUCCESS
5431,321,21288,CREDIT,SUCCESS
5432,107,26812,CREDIT,SUCCESS
5433,449,14251,CREDIT,SUCCESS
5434,252,17014,CREDIT,FAILED
5435,208,58411,CREDIT,SUCCESS
5436,208,66301,CREDIT,FAILED
5437,281,80987,DEBIT,FAILED
5438,209,23455,CREDIT,SUCCESS
5439,317,94932,CREDIT,SUCCESS
5440,469,55851,DEBIT,SUCCESS
5441,415,8476,CREDIT,SUCCESS
5442,319,33813,DEBIT,SUCCESS
5443,178,99272,DEBIT,SUCCESS
5444,169,76376,CREDIT,SUCCESS
5445,395,88175,CREDIT,SUCCESS
5446,280,62359,CREDIT,SUCCESS
5447,401,63096,DEBIT,SUCCESS
5448,348,70706,CREDIT,SUCCESS
5449,196,46854,DEBIT,SUCCESS
5450,243,12588,DEBIT,FAILED
5451,467,66670,CREDIT,SUCCESS
5452,499,18326,CREDIT,SUCCESS
5453,270,10367,CREDIT,SUCCESS
5454,487,8094,DEBIT,SUCCESS
5455,390,57697,CREDIT,SUCCESS
5456,254,28809,CREDIT,SUCCESS
5457,217,76266,CREDIT,SUCCESS
5458,180,4079,DEBIT,SUCCESS
5459,313,13420,CREDIT,SUCCESS
5460,296,90793,DEBIT,SUCCESS
5461,404,59906,DEBIT,SUCCESS
5462,398,64800,DEBIT,SUCCESS
5463,237,52933,DEBIT,SUCCESS
5464,177,33945,DEBIT,SUCCESS
5465,198,9523,CREDIT,SUCCESS
5466,383,62464,DEBIT,SUCCESS
5467,365,33474,CREDIT,SUCCESS
5468,431,7630,CREDIT,SUCCESS
5469,134,69011,CREDIT,SUCCESS
5470,213,1668,DEBIT,FAILED
5471,437,27652,DEBIT,SUCCESS
5472,405,36135,DEBIT,SUCCESS
5473,160,1472,CREDIT,SUCCESS
5474,211,55725,DEBIT,SUCCESS
5475,467,80826,CREDIT,SUCCESS
5476,424,91700,CREDIT,SUCCESS
5477,237,83907,CREDIT,SUCCESS
5478,132,28631,DEBIT,SUCCESS
5479,477,79006,DEBIT,FAILED
5480,296,60824,DEBIT,FAILED
5481,102,81127,DEBIT,SUCCESS
5482,154,40119,CREDIT,SUCCESS
5483,219,15651,CREDIT,FAILED
5484,150,18662,DEBIT,SUCCESS
5485,446,87679,DEBIT,SUCCESS
5486,392,20194,CREDIT,SUCCESS
5487,162,91401,DEBIT,SUCCESS
5488,250,92034,CREDIT,SUCCESS
5489,107,55556,DEBIT,SUCCESS
5490,350,46326,DEBIT,SUCCESS
5491,348,34633,CREDIT,FAILED
5492,327,33589,DEBIT,FAILED
5493,339,4172,DEBIT,SUCCESS
5494,122,72584,CREDIT,FAILED
5495,337,41996,CREDIT,SUCCESS
5496,455,64973,DEBIT,SUCCESS
5497,131,97060,CREDIT,SUCCESS
5498,347,44973,DEBIT,SUCCESS
5499,410,51781,DEBIT,SUCCESS
5500,117,52745,CREDIT,FAILED
5501,333,95595,CREDIT,SUCCESS
5502,470,41642,CREDIT,SUCCESS
5503,379,73595,CREDIT,SUCCESS
5504,150,16325,DEBIT,SUCCESS
5505,343,17736,CREDIT,SUCCESS
5506,210,1232,DEBIT,SUCCESS
5507,164,41737,CREDIT,SUCCESS
5508,256,20695,DEBIT,SUCCESS
5509,437,27402,CREDIT,SUCCESS
5510,366,47715,DEBIT,SUCCESS
5511,303,8632,CREDIT,SUCCESS
5512,236,93145,CREDIT,FAILED
5513,158,24862,CREDIT,SUCCESS
5514,375,5011,CREDIT,SUCCESS
5515,445,59997,DEBIT,FAILED
5516,242,35589,DEBIT,SUCCESS
5517,192,89475,DEBIT,FAILED
5518,418,27134,DEBIT,FAILED
5519,303,97216,CREDIT,SUCCESS
5520,369,79613,DEBIT,FAILED
5521,396,36171,DEBIT,SUCCESS
5522,315,37193,DEBIT,FAILED
5523,233,98122,CREDIT,SUCCESS
5524,272,47819,DEBIT,SUCCESS
5525,271,80845,DEBIT,SUCCESS
5526,307,72718,DEBIT,FAILED
5527,438,14751,DEBIT,SUCCESS
5528,293,1630,DEBIT,SUCCESS
5529,321,37231,CREDIT,SUCCESS
5530,395,81585,CREDIT,FAILED
5531,473,38330,DEBIT,SUCCESS
5532,166,24663,DEBIT,SUCCESS
5533,418,96941,CREDIT,SUCCESS
5534,236,90541,DEBIT,SUCCESS
5535,123,48587,CREDIT,SUCCESS
5536,406,64669,CREDIT,SUCCESS
5537,257,87483,CREDIT,FAILED
5538,471,93425,DEBIT,SUCCESS
5539,344,29729,DEBIT,SUCCESS
5540,212,26385,DEBIT,SUCCESS
5541,409,22603,CREDIT,FAILED
5542,131,83900,DEBIT,SUCCESS
5543,195,7087,CREDIT,SUCCESS
5544,176,35984,DEBIT,SUCCESS
5545,290,2313,DEBIT,SUCCESS
5546,293,62593,DEBIT,SUCCESS
5547,147,42073,CREDIT,SUCCESS
5548,247,5634,DEBIT,SUCCESS
5549,180,75326,CREDIT,SUCCESS
5550,283,87813,DEBIT,SUCCESS
5551,459,44662,CREDIT,SUCCESS
5552,274,72141,CREDIT,SUCCESS
5553,437,95642,CREDIT,SUCCESS
5554,145,99939,CREDIT,SUCCESS
5555,398,42152,DEBIT,SUCCESS
5556,232,69490,CREDIT,FAILED
5557,234,86537,CREDIT,FAILED
5558,121,72892,DEBIT,FAILED
5559,214,53374,CREDIT,SUCCESS
5560,496,75647,CREDIT,SUCCESS
5561,384,37530,DEBIT,SUCCESS
5562,169,27959,CREDIT,SUCCESS
5563,489,44059,DEBIT,SUCCESS
5564,204,73450,CREDIT,SUCCESS
5565,464,95535,CREDIT,FAILED
5566,326,86408,CREDIT,SUCCESS
5567,139,14212,CREDIT,SUCCESS
5568,198,3926,CREDIT,SUCCESS
5569,498,43747,DEBIT,SUCCESS
5570,324,33644,DEBIT,FAILED
5571,235,46175,DEBIT,SUCCESS
5572,199,75996,CREDIT,FAILED
5573,182,13687,DEBIT,SUCCESS
5574,499,76763,CREDIT,FAILED
5575,388,73343,DEBIT,FAILED
5576,500,82917,DEBIT,FAILED
5577,320,63156,CREDIT,FAILED
5578,424,81133,CREDIT,SUCCESS
5579,343,23798,CREDIT,FAILED
5580,129,81181,DEBIT,SUCCESS
5581,266,8012,DEBIT,SUCCESS
5582,112,81554,CREDIT,SUCCESS
5583,338,73290,DEBIT,SUCCESS
5584,396,98290,CREDIT,SUCCESS
5585,331,43989,DEBIT,SUCCESS
5586,309,7911,CREDIT,FAILED
5587,381,41486,DEBIT,FAILED
5588,143,49164,DEBIT,SUCCESS
5589,158,33106,DEBIT,SUCCESS
5590,401,88279,CREDIT,FAILED
5591,296,18744,CREDIT,SUCCESS
5592,464,97145,DEBIT,SUCCESS
5593,472,16388,CREDIT,FAILED
5594,364,42745,DEBIT,SUCCESS
5595,100,91940,DEBIT,SUCCESS
5596,451,10941,CREDIT,SUCCESS
5597,398,17472,CREDIT,FAILED
5598,164,44245,CREDIT,FAILED
5599,206,96146,CREDIT,SUCCESS
5600,165,69608,DEBIT,SUCCESS
5601,468,19561,CREDIT,FAILED
5602,434,83066,CREDIT,FAILED
5603,116,95620,DEBIT,SUCCESS
5604,141,37020,DEBIT,FAILED
5605,109,20299,CREDIT,SUCCESS
5606,145,33751,DEBIT,SUCCESS
5607,182,3395,DEBIT,SUCCESS
5608,225,84389,DEBIT,SUCCESS
5609,239,84031,DEBIT,SUCCESS
5610,298,76089,DEBIT,SUCCESS
5611,399,53889,CREDIT,FAILED
5612,122,67971,DEBIT,SUCCESS
5613,445,48835,DEBIT,FAILED
5614,389,1396,DEBIT,SUCCESS
5615,121,75456,DEBIT,SUCCESS
5616,422,47475,DEBIT,SUCCESS
5617,216,57160,CREDIT,SUCCESS
5618,488,28628,CREDIT,SUCCESS
5619,119,16002,CREDIT,SUCCESS
5620,424,68731,CREDIT,SUCCESS
5621,148,82939,CREDIT,FAILED
5622,232,61980,DEBIT,SUCCESS
5623,479,38857,DEBIT,FAILED
5624,402,60801,DEBIT,FAILED
5625,320,19117,CREDIT,SUCCESS
5626,174,19874,CREDIT,SUCCESS
5627,329,52279,CREDIT,SUCCESS
5628,299,1265,DEBIT,SUCCESS
5629,306,3504,DEBIT,FAILED
5630,216,4404,CREDIT,SUCCESS
5631,286,69889,DEBIT,SUCCESS
5632,443,64535,DEBIT,SUCCESS
5633,220,70262,CREDIT,SUCCESS
5634,498,96070,DEBIT,SUCCESS
5635,472,39247,DEBIT,SUCCESS
5636,212,72412,DEBIT,SUCCESS
5637,372,6912,CREDIT,SUCCESS
5638,382,97058,CREDIT,FAILED
5639,485,22643,CREDIT,FAILED
5640,466,88581,DEBIT,SUCCESS
5641,257,11608,DEBIT,SUCCESS
5642,111,1458,DEBIT,SUCCESS
5643,292,4474,DEBIT,SUCCESS
5644,480,64769,DEBIT,SUCCESS
5645,346,40222,DEBIT,SUCCESS
5646,489,79329,CREDIT,FAILED
5647,388,74262,DEBIT,FAILED
5648,458,99625,CREDIT,FAILED
5649,329,78795,DEBIT,SUCCESS
5650,419,67616,DEBIT,SUCCESS
5651,416,73512,CREDIT,FAILED
5652,167,41285,DEBIT,SUCCESS
5653,220,94879,DEBIT,SUCCESS
5654,490,18553,DEBIT,SUCCESS
5655,167,76789,DEBIT,SUCCESS
5656,118,47837,DEBIT,FAILED
5657,154,99066,DEBIT,FAILED
5658,190,74787,CREDIT,SUCCESS
5659,180,4123,CREDIT,SUCCESS
5660,240,86358,CREDIT,SUCCESS
5661,199,46390,DEBIT,SUCCESS
5662,330,79400,CREDIT,SUCCESS
5663,487,31543,CREDIT,SUCCESS
5664,225,27153,DEBIT,SUCCESS
5665,411,78060,CREDIT,SUCCESS
5666,126,72199,DEBIT,SUCCESS
5667,307,13969,DEBIT,FAILED
5668,324,49261,CREDIT,FAILED
5669,406,36504,CREDIT,FAILED
5670,151,53377,DEBIT,SUCCESS
5671,267,42708,CREDIT,FAILED
5672,449,62640,DEBIT,SUCCESS
5673,167,90779,DEBIT,FAILED
5674,244,1192,CREDIT,SUCCESS
5675,198,73071,CREDIT,SUCCESS
5676,344,10963,DEBIT,SUCCESS
5677,381,41971,CREDIT,FAILED
5678,439,80874,CREDIT,SUCCESS
5679,304,22964,CREDIT,FAILED
5680,387,74463,DEBIT,SUCCESS
5681,117,96569,CREDIT,FAILED
5682,260,26524,CREDIT,SUCCESS
5683,355,96257,CREDIT,SUCCESS
5684,251,71740,DEBIT,SUCCESS
5685,453,32797,CREDIT,SUCCESS
5686,450,90166,CREDIT,SUCCESS
5687,152,83679,DEBIT,FAILED
5688,389,81830,CREDIT,SUCCESS
5689,323,10349,CREDIT,SUCCESS
5690,141,86296,CREDIT,SUCCESS
5691,119,1838,DEBIT,FAILED
5692,157,31394,CREDIT,FAILED
5693,305,9686,DEBIT,FAILED
5694,450,43175,CREDIT,FAILED
5695,290,20375,CREDIT,SUCCESS
5696,370,27904,CREDIT,FAILED
5697,194,31233,CREDIT,SUCCESS
5698,405,68817,DEBIT,FAILED
5699,435,23928,CREDIT,FAILED
5700,135,36045,CREDIT,SUCCESS
5701,265,48793,DEBIT,SUCCESS
5702,233,81566,CREDIT,SUCCESS
5703,480,14790,CREDIT,SUCCESS
5704,475,69644,DEBIT,FAILED
5705,404,74257,CREDIT,FAILED
5706,367,20279,CREDIT,SUCCESS
5707,381,9993,CREDIT,FAILED
5708,279,10807,CREDIT,SUCCESS
5709,395,5923,DEBIT,SUCCESS
5710,205,43985,DEBIT,FAILED
5711,390,74395,CREDIT,SUCCESS
5712,179,15052,DEBIT,FAILED
5713,346,35176,DEBIT,SUCCESS
5714,469,26144,CREDIT,SUCCESS
5715,495,35309,DEBIT,SUCCESS
5716,156,51696,DEBIT,SUCCESS
5717,490,69506,CREDIT,SUCCESS
5718,427,98707,DEBIT,FAILED
5719,144,12823,DEBIT,SUCCESS
5720,187,74745,DEBIT,FAILED
5721,111,90367,DEBIT,FAILED
5722,170,57288,DEBIT,SUCCESS
5723,379,30282,CREDIT,FAILED
5724,204,28128,DEBIT,SUCCESS
5725,217,54086,DEBIT,SUCCESS
5726,241,23628,DEBIT,SUCCESS
5727,341,32547,DEBIT,FAILED
5728,462,85635,CREDIT,FAILED
5729,473,87037,CREDIT,SUCCESS
5730,251,26623,DEBIT,SUCCESS
5731,332,69606,CREDIT,FAILED
5732,298,39276,CREDIT,FAILED
5733,473,74722,CREDIT,SUCCESS
5734,150,76112,CREDIT,SUCCESS
5735,321,99817,CREDIT,SUCCESS
5736,169,71233,CREDIT,SUCCESS
5737,452,10848,DEBIT,FAILED
5738,249,87990,CREDIT,SUCCESS
5739,225,11692,DEBIT,SUCCESS
5740,477,84202,DEBIT,FAILED
5741,315,72984,DEBIT,SUCCESS
5742,298,20559,DEBIT,SUCCESS
5743,469,87700,DEBIT,FAILED
5744,125,14448,DEBIT,SUCCESS
5745,297,99037,DEBIT,SUCCESS
5746,131,54300,CREDIT,FAILED
5747,246,22903,CREDIT,SUCCESS
5748,180,2765,CREDIT,SUCCESS
5749,252,19640,CREDIT,SUCCESS
5750,190,49156,CREDIT,SUCCESS
5751,411,59686,CREDIT,SUCCESS
5752,264,13600,DEBIT,SUCCESS
5753,497,67683,DEBIT,SUCCESS
5754,205,15125,CREDIT,SUCCESS
5755,146,96156,DEBIT,SUCCESS
5756,114,1021,CREDIT,SUCCESS
5757,164,3641,CREDIT,SUCCESS
5758,423,56253,CREDIT,SUCCESS
5759,163,40148,CREDIT,SUCCESS
5760,116,79514,DEBIT,FAILED
5761,330,46897,DEBIT,SUCCESS
5762,128,94599,DEBIT,SUCCESS
5763,351,51757,CREDIT,SUCCESS
5764,252,30256,DEBIT,SUCCESS
5765,295,61765,CREDIT,FAILED
5766,310,66107,DEBIT,FAILED
5767,178,14980,CREDIT,SUCCESS
5768,210,32769,CREDIT,SUCCESS
5769,402,83666,CREDIT,FAILED
5770,499,65031,CREDIT,SUCCESS
5771,318,71162,CREDIT,FAILED
5772,206,24371,DEBIT,SUCCESS
5773,151,30358,CREDIT,SUCCESS
5774,333,15974,CREDIT,FAILED
5775,403,71149,CREDIT,FAILED
5776,320,66428,CREDIT,SUCCESS
5777,470,18710,CREDIT,SUCCESS
5778,298,53165,DEBIT,SUCCESS
5779,183,57748,DEBIT,SUCCESS
5780,174,83124,CREDIT,SUCCESS
5781,227,56091,DEBIT,SUCCESS
5782,170,97929,DEBIT,SUCCESS
5783,304,35711,DEBIT,SUCCESS
5784,467,38769,DEBIT,SUCCESS
5785,214,5832,CREDIT,SUCCESS
5786,157,68641,DEBIT,FAILED
5787,372,54061,CREDIT,SUCCESS
5788,172,34089,CREDIT,SUCCESS
5789,176,48561,DEBIT,SUCCESS
5790,347,78213,CREDIT,SUCCESS
5791,482,9988,CREDIT,SUCCESS
5792,140,14432,DEBIT,SUCCESS
5793,268,5580,DEBIT,SUCCESS
5794,350,36913,CREDIT,SUCCESS
5795,173,8763,DEBIT,SUCCESS
5796,368,41326,DEBIT,SUCCESS
5797,285,63104,CREDIT,SUCCESS
5798,173,26481,CREDIT,SUCCESS
5799,149,68614,DEBIT,SUCCESS
5800,198,11179,DEBIT,SUCCESS
5801,173,17730,CREDIT,SUCCESS
5802,130,94505,CREDIT,SUCCESS
5803,175,14950,CREDIT,SUCCESS
5804,370,19289,CREDIT,SUCCESS
5805,364,11933,DEBIT,SUCCESS
5806,247,9456,CREDIT,SUCCESS
5807,107,19400,CREDIT,FAILED
5808,348,71529,DEBIT,SUCCESS
5809,486,83695,DEBIT,SUCCESS
5810,115,86627,CREDIT,SUCCESS
5811,193,59548,DEBIT,SUCCESS
5812,405,27370,CREDIT,SUCCESS
5813,357,26276,DEBIT,SUCCESS
5814,266,82246,DEBIT,SUCCESS
5815,286,55572,DEBIT,SUCCESS
5816,463,86544,DEBIT,SUCCESS
5817,364,28980,DEBIT,SUCCESS
5818,164,56160,DEBIT,FAILED
5819,340,28108,CREDIT,SUCCESS
5820,264,43072,CREDIT,SUCCESS
5821,372,73497,CREDIT,SUCCESS
5822,153,62986,CREDIT,SUCCESS
5823,340,95709,DEBIT,SUCCESS
5824,269,24223,CREDIT,FAILED
5825,352,38052,DEBIT,SUCCESS
5826,274,66320,CREDIT,SUCCESS
5827,395,26589,DEBIT,SUCCESS
5828,223,54585,DEBIT,SUCCESS
5829,127,30437,DEBIT,FAILED
5830,251,70773,DEBIT,SUCCESS
5831,245,38025,CREDIT,SUCCESS
5832,484,14818,CREDIT,SUCCESS
5833,215,98163,CREDIT,SUCCESS
5834,305,19401,CREDIT,SUCCESS
5835,487,79430,DEBIT,SUCCESS
5836,380,66122,DEBIT,SUCCESS
5837,367,56936,DEBIT,SUCCESS
5838,351,43178,CREDIT,SUCCESS
5839,405,39758,CREDIT,FAILED
5840,356,16402,CREDIT,SUCCESS
5841,422,2346,DEBIT,SUCCESS
5842,412,88368,CREDIT,SUCCESS
5843,302,55760,DEBIT,SUCCESS
5844,249,9755,CREDIT,SUCCESS
5845,271,94390,DEBIT,SUCCESS
5846,238,98810,CREDIT,SUCCESS
5847,159,42506,DEBIT,SUCCESS
5848,344,42217,CREDIT,FAILED
5849,491,51886,DEBIT,SUCCESS
5850,420,67868,DEBIT,SUCCESS
5851,428,90536,CREDIT,FAILED
5852,441,37790,CREDIT,SUCCESS
5853,340,80962,CREDIT,SUCCESS
5854,182,1199,DEBIT,SUCCESS
5855,225,21696,CREDIT,SUCCESS
5856,499,63428,CREDIT,SUCCESS
5857,204,32695,CREDIT,SUCCESS
5858,305,43296,CREDIT,SUCCESS
5859,271,4436,DEBIT,SUCCESS
5860,413,59823,DEBIT,FAILED
5861,301,93784,DEBIT,SUCCESS
5862,308,43375,CREDIT,FAILED
5863,413,84212,CREDIT,SUCCESS
5864,450,62519,CREDIT,SUCCESS
5865,119,99147,DEBIT,SUCCESS
5866,185,15566,CREDIT,SUCCESS
5867,153,62556,DEBIT,SUCCESS
5868,192,43745,DEBIT,SUCCESS
5869,422,72470,DEBIT,FAILED
5870,377,50370,DEBIT,SUCCESS
5871,445,70667,CREDIT,FAILED
5872,300,80649,CREDIT,SUCCESS
5873,305,7433,CREDIT,SUCCESS
5874,380,66055,DEBIT,FAILED
5875,104,36055,DEBIT,SUCCESS
5876,329,15583,DEBIT,SUCCESS
5877,496,68211,DEBIT,FAILED
5878,135,84948,DEBIT,SUCCESS
5879,288,59001,DEBIT,SUCCESS
5880,280,99755,CREDIT,SUCCESS
5881,431,87721,CREDIT,FAILED
5882,342,77989,CREDIT,SUCCESS
5883,139,98686,CREDIT,SUCCESS
5884,125,79210,CREDIT,SUCCESS
5885,284,98374,DEBIT,SUCCESS
5886,253,84025,CREDIT,SUCCESS
5887,458,97011,DEBIT,SUCCESS
5888,408,61878,DEBIT,SUCCESS
5889,292,72072,CREDIT,SUCCESS
5890,444,46687,CREDIT,SUCCESS
5891,101,84083,DEBIT,SUCCESS
5892,167,24837,DEBIT,SUCCESS
5893,282,65644,CREDIT,FAILED
5894,478,78204,DEBIT,FAILED
5895,388,96676,DEBIT,SUCCESS
5896,262,94315,CREDIT,SUCCESS
5897,285,69635,DEBIT,SUCCESS
5898,133,78770,CREDIT,SUCCESS
5899,137,9130,DEBIT,FAILED
5900,253,20825,CREDIT,FAILED
5901,142,5731,CREDIT,FAILED
5902,112,45347,CREDIT,SUCCESS
5903,233,9727,DEBIT,SUCCESS
5904,454,83145,DEBIT,FAILED
5905,293,66468,DEBIT,SUCCESS
5906,363,7102,CREDIT,SUCCESS
5907,359,30131,CREDIT,SUCCESS
5908,284,2587,CREDIT,SUCCESS
5909,274,59872,DEBIT,SUCCESS
5910,239,70057,DEBIT,SUCCESS
5911,452,44455,CREDIT,SUCCESS
5912,385,72743,DEBIT,SUCCESS
5913,471,98928,DEBIT,SUCCESS
5914,101,70951,CREDIT,SUCCESS
5915,332,22981,DEBIT,SUCCESS
5916,404,67531,CREDIT,SUCCESS
5917,266,80998,DEBIT,FAILED
5918,243,53258,DEBIT,SUCCESS
5919,124,56660,DEBIT,SUCCESS
5920,312,94597,CREDIT,SUCCESS
5921,144,23012,CREDIT,SUCCESS
5922,347,6946,DEBIT,SUCCESS
5923,391,19298,DEBIT,SUCCESS
5924,194,24870,CREDIT,SUCCESS
5925,154,61467,CREDIT,SUCCESS
5926,348,54357,DEBIT,SUCCESS
5927,217,47305,DEBIT,SUCCESS
5928,307,92276,CREDIT,SUCCESS
5929,342,27757,CREDIT,FAILED
5930,465,48494,CREDIT,SUCCESS
5931,473,60073,DEBIT,FAILED
5932,384,91822,CREDIT,SUCCESS
5933,474,87097,CREDIT,SUCCESS
5934,301,37969,DEBIT,SUCCESS
5935,222,10344,DEBIT,SUCCESS
5936,257,95003,DEBIT,SUCCESS
5937,190,82830,CREDIT,SUCCESS
5938,481,61133,DEBIT,SUCCESS
5939,238,49021,DEBIT,SUCCESS
5940,145,66032,DEBIT,SUCCESS
5941,430,82241,DEBIT,SUCCESS
5942,168,61669,CREDIT,FAILED
5943,251,81841,CREDIT,SUCCESS
5944,378,68771,DEBIT,SUCCESS
5945,251,52615,DEBIT,SUCCESS
5946,481,62059,CREDIT,FAILED
5947,484,76182,DEBIT,FAILED
5948,129,23066,CREDIT,SUCCESS
5949,211,15274,CREDIT,SUCCESS
5950,355,49449,CREDIT,SUCCESS
5951,422,42891,CREDIT,SUCCESS
5952,497,36292,DEBIT,SUCCESS
5953,440,11538,DEBIT,SUCCESS
5954,431,61662,DEBIT,SUCCESS
5955,240,12365,CREDIT,SUCCESS
5956,431,3850,DEBIT,SUCCESS
5957,184,6592,DEBIT,SUCCESS
5958,380,55098,DEBIT,SUCCESS
5959,261,75544,DEBIT,SUCCESS
5960,231,71688,DEBIT,FAILED
5961,180,72624,CREDIT,SUCCESS
5962,193,31049,DEBIT,SUCCESS
5963,345,90342,DEBIT,SUCCESS
5964,362,20972,DEBIT,SUCCESS
5965,138,47068,CREDIT,SUCCESS
5966,493,3185,CREDIT,SUCCESS
5967,202,71830,DEBIT,FAILED
5968,169,59176,DEBIT,SUCCESS
5969,364,50536,DEBIT,SUCCESS
5970,336,82522,DEBIT,SUCCESS
5971,318,27311,CREDIT,SUCCESS
5972,481,52207,CREDIT,SUCCESS
5973,342,23667,DEBIT,SUCCESS
5974,204,95143,DEBIT,FAILED
